Heat,Part,label,label_id,SN,Fld,Intensity,Davg,Dcirc,Dmax,Dmin,Dperp,Aspect,Area,Perim,Roundness,Elongation,Pixel.Size...m.per.pixel.,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254,g255,image_path,split
4,3687,non-inclusion,0,4-3687,40,149,1.981,1.031,2.882,0.464,0.625,4.6,0.835,7.407,0.13,0.22,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,2,1,2,1,3,0,1,2,2,4,5,7,1,4,4,3,6,5,2,5,3,6,5,8,3,7,7,10,7,3,8,3,5,5,4,6,5,11,11,14,22,29,44,56,56,82,104,116,174,193,225,283,339,385,451,563,535,579,656,674,733,792,766,755,778,774,679,719,640,575,516,479,454,394,305,255,185,206,143,123,104,66,46,39,32,16,16,5,7,7,3,2,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_4/imgs/03687.TIF,test
1,10999,sulfide,2,1-10999,35,114,4.312,4.068,4.539,3.985,4.275,1.1,12.996,17.524,0.8,0.94,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,1,1,5,6,5,7,9,7,10,16,12,20,15,23,29,30,38,37,29,41,46,36,44,44,45,39,43,44,47,39,36,39,26,32,34,22,20,20,26,15,14,22,18,16,16,8,6,16,9,12,6,10,5,7,13,5,10,7,8,6,12,6,7,9,7,12,9,4,4,12,5,7,7,5,8,4,5,13,3,6,8,6,8,4,11,7,10,6,8,9,9,13,6,8,8,10,11,11,5,12,19,14,20,34,46,62,52,83,78,126,140,172,216,248,262,298,417,405,510,521,565,594,626,661,676,714,703,626,616,608,591,506,507,464,396,373,318,274,242,187,175,134,116,102,75,62,41,44,25,20,21,10,4,3,3,1,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_1/imgs/10999.TIF,test
3,11002,sulfide,2,3-11002,95,103,7.415,3.779,11.119,1.892,1.945,5.7,11.217,26.39,0.12,0.17,0.167253521,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,2,0,0,1,1,1,2,2,3,2,0,1,3,0,0,3,2,1,2,1,3,2,1,2,3,3,1,0,5,1,3,9,4,4,3,5,4,3,4,2,2,2,2,5,6,3,4,8,7,2,9,9,5,13,5,11,11,13,4,11,10,11,14,6,4,6,6,7,8,3,6,6,6,7,5,3,4,6,7,6,5,5,6,4,3,9,5,7,3,7,4,4,2,3,9,9,10,5,3,7,8,7,5,4,3,5,2,4,3,4,4,4,3,6,7,2,4,5,2,3,1,3,5,9,6,7,4,5,4,7,5,5,6,2,7,4,5,6,2,2,7,4,8,8,6,5,7,6,9,6,5,5,9,2,5,11,15,5,15,15,22,16,27,35,51,50,64,87,111,150,190,215,238,296,316,409,457,497,536,605,621,656,650,702,741,710,709,702,615,647,602,553,481,426,386,333,327,278,213,183,131,120,95,69,59,48,43,35,25,14,10,5,7,5,2,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/11002.TIF,test
2,1680,sulfide,2,2-1680,29,101,4.344,4.136,4.577,4.098,4.332,1.1,13.435,16.76,0.82,0.95,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,6,4,3,5,6,3,4,5,11,4,11,12,12,12,12,8,8,12,11,13,8,6,9,14,12,10,9,12,10,12,13,17,10,13,7,5,6,8,13,9,15,9,16,18,17,10,24,15,30,29,36,31,24,38,41,48,38,35,45,45,38,36,45,35,24,30,22,23,26,17,24,10,12,26,9,8,14,9,9,7,8,7,6,5,4,4,6,5,8,5,10,8,1,6,9,6,10,6,5,3,5,5,5,9,4,6,4,5,2,9,7,8,9,4,7,10,8,7,7,8,8,9,8,6,10,12,11,12,12,18,12,25,36,36,48,60,79,107,151,167,204,242,306,346,393,447,505,546,584,618,654,734,700,663,672,662,640,652,556,558,522,382,371,358,311,281,177,153,155,127,88,72,78,43,35,25,22,16,15,12,6,5,2,4,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_2/imgs/01680.TIF,test
3,12002,oxide,1,3-12002,101,82,4.923,4.727,5.075,4.731,5.026,1.0,17.549,20.18,0.87,0.99,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,7,10,16,19,22,25,35,37,48,49,42,46,49,53,74,61,48,60,48,46,55,47,53,48,45,47,33,35,17,29,32,24,14,12,19,11,8,15,10,8,6,11,9,9,6,5,7,3,10,10,6,8,8,6,5,5,10,8,8,8,4,6,9,4,4,6,13,12,6,9,6,8,5,8,7,5,4,8,6,8,8,8,6,7,9,10,4,7,8,9,10,6,12,5,5,3,5,5,9,3,8,6,5,6,10,10,15,3,13,8,3,9,8,8,7,5,13,7,11,6,11,6,10,12,12,6,9,17,15,27,22,32,25,46,65,73,76,120,129,127,181,207,259,323,351,382,403,447,511,562,626,634,615,650,628,661,649,636,604,578,511,466,435,381,339,300,238,197,181,146,124,81,65,68,40,35,30,11,9,7,6,2,3,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/12002.TIF,test
3,3447,sulfide,2,3-3447,39,142,4.394,2.88,5.973,1.68,1.821,3.3,6.515,17.819,0.23,0.3,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,4,4,4,2,6,4,9,7,11,6,14,16,14,15,10,13,18,11,24,16,18,13,16,21,12,17,15,10,23,8,11,12,14,14,14,10,15,18,12,12,15,14,11,14,15,4,9,12,8,16,22,20,16,16,12,11,7,12,14,16,14,22,24,21,41,30,43,55,73,85,86,141,155,194,210,249,305,339,398,445,513,537,562,642,679,675,669,704,676,713,677,667,639,578,538,442,378,406,338,322,249,209,178,142,129,110,66,74,47,38,29,22,12,10,11,1,3,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/03447.TIF,test
4,993,non-inclusion,0,4-993,13,92,2.873,2.464,3.499,1.88,1.913,1.8,4.768,10.642,0.5,0.55,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,1,1,5,5,5,3,6,7,6,8,6,7,10,7,7,12,4,2,5,9,9,6,7,7,5,11,11,7,3,4,8,9,5,2,4,4,5,2,2,6,11,4,5,3,2,5,4,4,2,5,5,3,3,4,4,3,2,3,3,2,4,7,5,3,7,4,7,4,3,3,5,2,0,6,2,1,2,1,4,6,3,2,5,4,4,4,2,4,1,3,5,3,6,2,6,1,6,2,6,3,3,5,6,3,3,4,2,1,4,2,7,1,6,3,7,5,5,2,3,3,8,5,5,5,8,5,10,5,7,8,9,6,5,6,18,9,13,15,17,23,50,45,53,86,95,121,171,208,221,273,330,406,449,469,543,604,632,724,729,741,770,786,744,717,688,582,607,597,491,449,409,334,300,253,182,165,161,118,95,74,45,35,24,28,17,12,8,4,1,3,1,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_4/imgs/00993.TIF,test
1,14121,non-inclusion,0,1-14121,45,144,4.642,2.724,6.464,2.286,2.403,2.7,5.827,20.868,0.18,0.37,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,2,1,2,1,1,2,2,4,0,1,5,1,5,3,4,6,5,1,3,6,4,5,2,4,3,12,5,8,4,7,10,7,8,6,14,12,7,11,12,3,9,7,14,11,13,7,12,12,13,12,15,11,15,10,10,10,14,6,20,20,11,15,13,14,13,11,12,14,17,10,16,24,22,23,19,32,34,39,53,46,54,98,97,112,139,194,231,295,320,395,370,468,529,505,627,619,639,655,699,721,756,682,704,634,681,557,538,493,398,356,352,286,236,212,177,162,104,109,70,49,44,33,29,19,16,8,7,6,4,4,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_1/imgs/14121.TIF,test
3,6328,sulfide,2,3-6328,61,110,2.761,2.369,3.545,1.763,1.87,1.9,4.407,10.335,0.45,0.53,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,3,6,6,6,4,2,7,4,6,10,6,8,7,5,8,8,9,9,5,5,5,5,5,6,5,9,4,4,4,5,4,4,8,4,5,2,3,2,5,3,5,5,7,2,5,2,1,8,2,6,5,3,4,2,3,7,2,4,0,5,6,3,5,3,2,7,2,2,6,6,5,4,2,1,4,2,2,4,4,3,3,7,6,6,2,2,2,4,2,4,5,2,5,3,4,5,5,3,3,4,7,1,3,5,4,6,5,6,6,3,4,5,12,11,7,13,11,18,26,29,33,40,56,84,88,132,147,170,207,272,283,363,418,433,499,565,661,669,658,700,718,751,755,687,737,671,632,607,549,477,414,417,310,263,241,210,179,160,135,84,51,57,44,20,28,16,18,10,12,8,3,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/06328.TIF,test
3,6819,non-inclusion,0,3-6819,66,86,6.587,4.307,9.594,2.37,2.447,3.9,14.571,24.303,0.2,0.26,0.131785813,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,2,5,4,3,6,4,8,7,8,9,8,18,16,8,11,12,14,12,13,14,17,8,10,9,8,12,9,11,7,9,4,2,5,5,7,4,5,4,3,2,12,5,6,3,4,6,2,7,5,1,5,2,3,6,3,5,6,7,1,1,5,5,7,2,4,2,3,4,3,3,3,5,6,0,4,4,5,4,1,5,7,4,5,6,0,7,4,2,5,2,2,4,2,6,3,4,3,7,4,3,6,5,4,5,6,7,3,8,7,0,3,2,3,4,2,3,2,2,3,3,7,4,3,3,4,4,6,3,4,5,3,6,1,5,0,7,7,4,8,7,9,8,9,8,8,3,9,4,7,6,9,13,8,8,4,9,12,19,19,28,27,27,38,59,79,92,104,168,177,202,230,309,343,410,429,460,542,596,659,634,685,751,670,758,679,658,667,597,601,524,468,439,354,358,290,227,240,191,151,132,86,83,50,59,41,20,21,18,6,5,12,4,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/06819.TIF,test
4,4012,non-inclusion,0,4-4012,43,116,1.879,1.758,1.971,1.795,1.884,1.0,2.427,6.566,0.8,0.96,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,3,1,4,3,3,2,0,2,3,1,2,2,2,3,3,1,3,3,3,7,1,4,4,0,5,1,3,3,3,4,1,0,3,5,3,2,4,5,4,1,3,2,4,4,5,2,0,5,3,3,1,2,2,3,4,2,4,2,2,4,2,3,3,3,2,7,3,5,2,3,4,2,5,2,1,7,5,2,3,1,4,2,5,1,5,6,1,6,4,4,4,5,5,1,5,1,7,4,1,6,2,8,6,4,4,11,10,11,21,26,41,34,46,67,104,121,166,183,221,252,328,419,452,494,565,572,619,718,736,797,758,758,756,758,759,690,642,553,496,414,422,349,347,239,234,185,143,120,116,75,63,47,28,28,20,10,9,7,1,4,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_4/imgs/04012.TIF,test
3,9130,non-inclusion,0,3-9130,79,106,1.712,1.577,1.773,1.589,1.719,1.0,1.954,6.425,0.79,0.97,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,4,1,3,1,2,1,0,1,3,1,1,1,1,0,2,2,3,0,2,2,0,0,0,0,2,2,1,3,0,0,2,1,2,0,1,0,1,1,2,0,1,1,1,1,2,1,0,1,0,2,1,3,0,2,1,1,4,0,2,1,3,4,1,2,2,0,0,0,1,0,2,2,3,0,2,1,2,0,4,0,1,2,2,0,1,0,0,5,1,1,4,1,0,3,1,6,1,1,2,3,2,4,2,1,2,0,1,1,1,2,1,3,4,2,0,4,2,1,0,1,3,2,3,3,6,2,1,3,0,4,2,2,1,1,2,3,1,1,2,6,4,6,5,11,6,14,15,21,34,42,64,82,109,117,161,201,208,265,313,368,401,478,524,603,663,663,721,720,669,772,804,731,679,689,628,619,582,467,413,400,386,276,251,191,167,143,118,81,68,55,43,28,27,15,9,6,6,5,3,1,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/09130.TIF,test
1,16403,oxide,1,1-16403,52,79,3.837,3.445,4.777,2.766,2.783,1.7,9.321,14.421,0.52,0.58,0.092773438,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,2,1,3,3,5,3,6,5,9,5,11,10,7,10,9,17,9,13,6,9,10,7,9,12,13,15,13,14,10,11,10,12,9,26,5,12,12,10,14,14,8,12,10,8,8,9,15,8,8,13,6,7,7,7,5,16,13,13,10,8,9,10,5,15,8,5,12,17,11,8,7,9,12,7,7,8,5,13,6,6,5,9,2,6,4,4,1,1,5,7,5,3,3,2,5,2,4,4,3,2,6,4,5,7,4,4,2,6,6,3,6,3,5,7,8,7,6,4,7,7,7,4,4,6,4,7,3,7,4,0,3,8,6,5,7,6,3,4,5,8,5,11,3,6,11,9,7,1,6,11,5,5,8,6,8,6,5,12,13,6,14,13,11,24,38,41,42,60,75,103,118,165,156,231,240,296,330,393,408,494,588,586,627,650,655,674,726,706,645,615,689,619,528,490,476,422,365,314,256,245,224,165,144,119,100,81,57,42,36,25,24,14,14,11,3,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_1/imgs/16403.TIF,test
3,1941,oxide,1,3-1941,22,103,2.921,2.728,3.189,2.618,2.73,1.2,5.844,11.122,0.73,0.86,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,2,1,7,4,1,4,4,6,1,4,8,3,8,6,6,7,5,11,7,9,11,8,5,8,10,7,7,11,15,1,10,9,11,4,7,8,3,6,2,2,5,5,3,6,9,7,2,2,8,4,8,6,6,7,6,2,3,5,5,3,2,5,8,1,3,5,4,3,3,4,1,11,8,3,6,2,2,5,5,6,6,9,4,4,1,4,3,5,1,7,9,4,7,5,3,1,2,3,5,5,3,3,2,7,3,1,2,4,6,7,8,6,4,9,6,5,6,6,5,1,3,10,6,4,7,8,6,5,6,7,7,8,12,14,16,30,32,41,70,69,63,101,110,163,190,235,242,322,348,422,468,499,573,610,636,675,680,655,698,710,753,700,680,612,566,554,482,396,385,328,281,241,216,178,130,100,93,68,55,50,38,27,12,16,12,4,7,5,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/01941.TIF,test
3,15721,non-inclusion,0,3-15721,132,73,3.798,3.415,4.312,2.935,3.636,1.2,9.158,13.23,0.63,0.84,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,4,1,3,3,6,5,3,6,3,7,7,16,11,8,12,20,20,17,18,17,22,14,28,26,24,25,20,21,19,21,16,16,6,18,18,11,13,18,9,17,13,8,7,8,7,7,6,4,7,5,6,8,9,5,7,5,7,3,5,5,7,2,5,4,5,4,8,5,4,4,6,6,9,4,1,1,4,6,4,4,3,3,4,5,5,3,2,1,3,6,3,3,5,5,4,6,6,5,4,3,3,3,5,1,6,7,6,6,4,3,2,0,4,5,6,6,2,6,3,5,1,5,2,2,5,1,3,3,2,1,4,3,4,3,4,7,7,4,2,6,3,2,1,2,3,4,9,2,4,10,3,4,8,5,6,5,13,19,15,14,15,23,23,33,49,66,72,127,137,162,209,255,281,354,395,450,514,493,583,631,637,708,728,659,707,655,690,657,596,575,537,540,394,388,319,278,271,218,158,145,112,100,72,60,38,39,22,18,14,10,8,4,3,1,3,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/15721.TIF,test
3,12094,sulfide,2,3-12094,101,97,3.142,2.65,4.171,1.936,1.996,2.1,5.517,11.515,0.4,0.48,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,5,3,3,1,5,9,9,7,11,22,16,14,17,13,20,18,18,18,17,19,11,14,11,12,10,5,8,4,7,12,5,2,8,3,3,4,4,4,4,2,8,2,0,3,2,3,4,3,3,2,5,2,3,2,5,4,3,2,6,1,3,5,1,4,4,4,6,3,2,6,2,5,2,2,4,3,2,1,2,6,2,3,3,3,5,5,3,3,3,3,3,7,3,4,0,2,6,3,1,2,10,4,1,3,6,6,5,3,2,2,2,6,6,5,4,7,6,6,11,22,26,29,42,41,70,74,115,122,176,182,239,282,303,376,438,486,520,565,589,698,690,728,765,706,693,706,709,655,592,554,507,423,424,345,324,302,221,198,146,112,126,105,69,55,41,38,18,21,18,11,5,3,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/12094.TIF,test
3,12338,sulfide,2,3-12338,102,113,2.744,2.585,3.041,2.412,2.533,1.2,5.25,10.248,0.72,0.83,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,4,3,1,4,7,11,9,12,14,11,11,22,15,16,11,14,19,15,9,12,11,8,15,6,8,8,7,5,8,8,6,6,4,4,8,8,5,7,3,8,5,4,7,3,4,2,2,5,3,4,5,3,6,3,2,2,6,4,3,2,1,5,6,6,4,2,3,2,6,2,8,6,3,2,3,3,5,5,4,4,6,5,4,4,2,5,10,6,7,7,7,8,4,7,2,3,7,5,9,9,6,9,27,21,33,42,53,81,84,93,131,159,196,228,282,337,348,420,432,503,572,619,628,665,732,704,717,714,703,716,644,565,577,560,478,429,384,326,292,247,224,158,126,105,86,66,54,50,39,21,15,16,8,3,5,6,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_3/imgs/12338.TIF,test
4,2639,non-inclusion,0,4-2639,29,100,1.876,1.618,2.229,1.411,1.504,1.5,2.057,6.905,0.53,0.67,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,2,1,3,4,2,1,0,2,3,3,1,3,1,1,2,4,0,1,3,5,1,1,1,3,3,1,3,0,0,1,1,5,1,1,0,3,1,4,3,0,0,3,1,1,0,1,3,2,2,2,2,3,4,0,2,0,2,2,3,3,3,2,0,3,0,3,2,1,2,2,3,0,1,3,5,2,3,0,6,3,2,1,0,0,3,2,3,1,5,0,0,2,1,1,4,0,2,0,0,2,5,1,2,3,3,3,1,3,7,3,2,1,1,2,1,2,1,0,2,5,1,2,3,4,2,6,8,6,4,5,2,12,9,8,15,20,42,43,58,59,97,132,157,188,219,282,358,360,440,482,563,545,692,697,749,770,758,804,765,724,756,672,639,585,528,484,404,410,307,238,227,196,140,111,83,53,66,41,30,26,17,12,11,3,2,3,4,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_4/imgs/02639.TIF,test
1,784,oxide,1,1-784,5,112,4.02,3.614,4.5,3.268,3.459,1.3,10.259,16.936,0.65,0.77,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,3,4,7,10,8,4,8,15,12,11,19,11,13,18,15,9,16,7,13,12,14,4,13,6,8,10,14,2,9,4,5,4,12,10,8,7,7,3,7,5,6,5,9,5,7,3,8,5,8,5,6,7,4,5,4,10,3,3,9,6,6,4,7,4,9,10,8,5,5,3,4,10,13,8,5,1,9,5,10,10,11,7,9,6,14,12,10,9,8,9,6,13,9,8,14,6,13,12,13,13,17,11,17,15,13,17,12,17,17,11,9,13,15,14,7,9,8,10,14,15,17,13,13,20,13,15,15,21,27,31,30,42,45,83,82,82,118,141,161,198,273,286,309,380,486,473,489,567,630,639,675,723,678,732,707,653,629,630,554,514,492,449,379,335,270,205,169,159,159,112,92,62,64,34,33,32,21,7,5,8,5,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_1/imgs/00784.TIF,test
2,431,oxide,1,2-431,8,65,7.655,7.41,8.173,7.309,7.323,1.1,43.129,28.054,0.82,0.9,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,4,1,4,6,16,16,15,23,32,38,46,46,55,74,99,106,133,135,148,182,179,186,201,196,202,191,206,193,154,137,128,130,107,79,75,64,55,46,47,33,40,34,40,41,19,36,27,23,23,10,31,24,20,19,24,16,20,14,14,10,10,9,13,12,7,17,17,10,16,14,10,10,11,17,4,12,9,8,11,10,6,10,13,10,14,15,4,6,12,8,10,10,5,9,7,9,5,12,7,7,8,13,15,11,3,7,14,10,13,11,9,11,12,11,4,12,4,9,7,12,6,11,13,9,9,8,14,11,13,16,5,11,17,7,7,8,12,9,13,13,10,10,17,14,17,13,15,17,24,19,30,34,34,50,74,70,100,134,149,167,175,238,250,307,303,379,423,472,466,480,488,515,506,495,505,478,486,429,423,362,334,320,232,192,199,179,122,125,90,72,54,54,27,34,23,14,12,13,2,6,3,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_2/imgs/00431.TIF,test
1,19748,non-inclusion,0,1-19748,72,96,1.94,1.605,2.441,1.2,1.506,1.6,2.023,7.013,0.43,0.62,0.092773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,1,1,2,1,2,5,3,3,4,1,2,2,2,3,0,1,2,1,2,2,1,1,2,2,0,0,3,0,2,2,1,3,1,0,2,2,1,3,2,0,1,0,3,0,2,2,3,1,1,2,2,1,2,1,0,1,0,1,1,1,1,1,2,0,1,1,0,0,3,1,0,0,1,3,2,0,0,1,1,0,1,1,3,2,1,4,3,1,3,2,1,3,2,0,0,0,0,1,0,3,2,3,1,1,1,2,2,0,2,2,0,0,2,3,1,1,3,1,1,2,0,4,1,1,1,2,3,0,2,2,2,2,2,1,5,1,2,1,4,1,2,4,2,3,5,0,2,2,7,6,2,5,15,10,13,19,27,26,39,55,75,75,94,158,162,231,248,325,376,439,466,527,551,617,665,693,763,755,740,785,720,703,683,635,610,538,501,431,356,366,301,267,204,190,136,124,98,73,63,38,35,32,27,11,13,8,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/raw/heat_1/imgs/19748.TIF,test
